ACC1002, WEDNESDAY, 1000, 1200, UT-AUD1, 2, V1
EC4351, TUESDAY, 900, 1200, AS2-0312, 2, 1
EC4361, THURSDAY, 900, 1200, AS2-0312, 2, 1
EC4371, FRIDAY, 900, 1200, AS2-0312, 2, 1
EC4394, FRIDAY, 1400, 1700, AS4-0118, 2, 1
EC4880, TUESDAY, 1800, 2100, AS2-0413, 2, 1
EC5326R, MONDAY, 1800, 2100, AS4-0119, 2, 1
EC5332R, THURSDAY, 1200, 1500, AS6-0214, 2, 1
EE1003, WEDNESDAY, 900, 1100, LT5, 2, ALL
EE1003, MONDAY, 900, 1200, SignalLab, 2, B1
EE1003, MONDAY, 1400, 1700, SignalLab, 2, B2
EE1003, THURSDAY, 1400, 1700, SignalLab, 2, B3
EE2011, WEDNESDAY, 1700, 1800, LT1, 2, ALL
EE2011, TUESDAY, 1000, 1200, LT4, 2, ALL
EE2011, TUESDAY, 1600, 1700, E3-06-03, 2, T1
EE2011, TUESDAY, 1700, 1800, E3-06-03, 2, T2
EE2011, WEDNESDAY, 1200, 1300, E3-06-14, 2, T3
EE2011, FRIDAY, 1000, 1100, E3-06-14, 2, T4
EE2011E, THURSDAY, 1800, 2130, LT6, 2, 1
EE2011E, THURSDAY, 1800, 2130, E4-04-02, 2, 1
EE2011E, THURSDAY, 1800, 2130, E4-04-03, 2, 2
EE2011E, THURSDAY, 1800, 2130, E4-04-04, 2, 3
EE2011E, THURSDAY, 1800, 2130, E4-04-06, 2, 4
EE2011E, THURSDAY, 1800, 2130, E4-04-07, 2, 5
EE2012, MONDAY, 1000, 1200, LT7, 2, ALL
EE2012, THURSDAY, 900, 1000, LT7, 2, ALL
EE2012, MONDAY, 1400, 1500, E3-06-13, 2, T1
EE2012, THURSDAY, 1700, 1800, E3-06-11, 2, T10
EE2012, MONDAY, 1500, 1600, E3-06-12, 2, T13
EE2012, MONDAY, 1400, 1500, E3-06-15, 2, T2
EE2012, MONDAY, 1400, 1500, E3-06-11, 2, T3
EE2012, TUESDAY, 1300, 1400, E3-06-15, 2, T4
EE2012, TUESDAY, 1300, 1400, E3-06-14, 2, T5
EE2012, TUESDAY, 1300, 1400, E3-06-13, 2, T6
EE2012, WEDNESDAY, 1400, 1500, E3-06-13, 2, T7
EE2012, WEDNESDAY, 1400, 1500, E3-06-15, 2, T8
EE2012, WEDNESDAY, 1400, 1500, E3-06-06, 2, T9
EE2020, WEDNESDAY, 1200, 1400, LT5, 2, ALL
EE2020, FRIDAY, 1000, 1100, LT5, 2, ALL
EE2020, MONDAY, 1400, 1700, DigELab-2, 2, B1
EE2020, TUESDAY, 1400, 1700, DigELab-2, 2, B2
EE2020, WEDNESDAY, 1400, 1700, DigELab-2, 2, B3
EE2020, MONDAY, 1300, 1400, E3-06-12, 2, T1
EE2020, MONDAY, 1300, 1400, E3-06-15, 2, T2
EE2020, THURSDAY, 1000, 1100, E3-06-13, 2, T3
EE2020, THURSDAY, 1000, 1100, E3-06-14, 2, T4
EE2020, FRIDAY, 1100, 1200, E1-06-06, 2, T5
EE2020, FRIDAY, 1100, 1200, E3-06-01, 2, T6
EE2020, FRIDAY, 1100, 1200, E4-04-06, 2, T7
EE2020E, WEDNESDAY, 1800, 2030, LT4, 2, 1
EE2020E, WEDNESDAY, 2030, 2230, E1-06-10, 2, 1
EE2020E, WEDNESDAY, 2030, 2230, E1-06-02, 2, 2
EE2020E, WEDNESDAY, 2030, 2230, EA-02-11, 2, 3
EE2020E, WEDNESDAY, 2030, 2230, E3-06-06, 2, 4
EE2020E, WEDNESDAY, 2030, 2230, EA-06-06, 2, 5
EE2020E, WEDNESDAY, 2030, 2230, E3-06-14, 2, 6
EE2020E, WEDNESDAY, 2030, 2230, E3-06-15, 2, 7
EE2021, MONDAY, 1200, 1400, E1-06-07, 2, 1
EE2021, MONDAY, 1200, 1400, E5-03-19, 2, 2
EE2021, MONDAY, 1200, 1400, E3-06-08, 2, 3
EE2021, MONDAY, 1200, 1400, E2-03-32, 2, 4
EE2021, MONDAY, 1200, 1400, E1-06-01, 2, 5
EE2021, WEDNESDAY, 1000, 1200, E1-06-07, 2, 1
EE2021, WEDNESDAY, 1000, 1200, E5-03-19, 2, 2
EE2021, WEDNESDAY, 1000, 1200, E3-06-08, 2, 3
EE2021, WEDNESDAY, 1000, 1200, E2-03-32, 2, 4
EE2021, WEDNESDAY, 1000, 1200, E1-06-01, 2, 5
EE2021E, TUESDAY, 1800, 2130, LT5, 2, 1
EE2021E, TUESDAY, 1800, 2130, E4-04-02, 2, 1
EE2021E, TUESDAY, 1800, 2130, E3-06-11, 2, 2
EE2021E, TUESDAY, 1800, 2130, E4-04-04, 2, 3
EE2021E, TUESDAY, 1800, 2130, E4-04-06, 2, 4
EE2021E, TUESDAY, 1800, 2130, E1-06-10, 2, 5
EE2021E, TUESDAY, 1800, 2130, E3-06-04, 2, 6
EE2021E, TUESDAY, 1800, 2130, E1-06-12, 2, 7
EE2022, THURSDAY, 1000, 1200, LT5, 2, ALL
EE2022, TUESDAY, 1200, 1300, LT2, 2, ALL
EE2022, MONDAY, 1400, 1700, POWERLAB, 2, B1
EE2022, WEDNESDAY, 1400, 1700, POWERLAB, 2, B2
EE2022, THURSDAY, 1400, 1700, POWERLAB, 2, B3
EE2022, FRIDAY, 1400, 1700, POWERLAB, 2, B4
EE2022, MONDAY, 1400, 1700, POWERLAB, 2, B5
EE2022, WEDNESDAY, 1400, 1700, POWERLAB, 2, B6
EE2022, THURSDAY, 1400, 1700, POWERLAB, 2, B7
EE2022, FRIDAY, 1400, 1700, POWERLAB, 2, B8
EE2022, MONDAY, 1100, 1200, E3-06-11, 2, T1
EE2022, MONDAY, 1100, 1200, E4-04-03, 2, T2
EE2022, WEDNESDAY, 1200, 1300, E4-04-02, 2, T3
EE2022, WEDNESDAY, 1200, 1300, E4-04-07, 2, T4
EE2022, FRIDAY, 1000, 1100, E3-06-12, 2, T5
EE2022, FRIDAY, 1000, 1100, E3-06-13, 2, T6
EE2023, TUESDAY, 1600, 1800, E1-06-07, 2, 1
EE2023, TUESDAY, 1600, 1800, E3-06-01, 2, 2
EE2023, TUESDAY, 1600, 1800, E2-03-02, 2, 3
EE2023, TUESDAY, 1600, 1800, E5-03-19, 2, 4
EE2023, THURSDAY, 1400, 1600, E1-06-07, 2, 1
EE2023, THURSDAY, 1400, 1600, E3-06-01, 2, 2
EE2023, THURSDAY, 1400, 1600, E2-03-02, 2, 3
EE2023, THURSDAY, 1400, 1600, E5-03-19, 2, 4
EE2024, TUESDAY, 1400, 1600, LT6, 2, ALL
EE2024, THURSDAY, 1700, 1800, LT6, 2, ALL
EE2024, MONDAY, 900, 1200, DigELab-2, 2, B1
EE2024, TUESDAY, 900, 1200, DigELab-2, 2, B2
EE2024, WEDNESDAY, 900, 1200, DigELab-2, 2, B3
EE2024, THURSDAY, 1400, 1700, DigELab-2, 2, B4
EE2024, FRIDAY, 1400, 1700, DigELab-2, 2, B5
EE2024, MONDAY, 1700, 1800, E3-06-13, 2, T1
EE2024, FRIDAY, 1400, 1500, E3-06-12, 2, T10
EE2024, MONDAY, 1700, 1800, E3-06-11, 2, T2
EE2024, TUESDAY, 1200, 1300, E3-06-15, 2, T3
EE2024, WEDNESDAY, 1000, 1100, E3-06-11, 2, T5
EE2024, WEDNESDAY, 1200, 1300, E4-04-06, 2, T7
EE2024, WEDNESDAY, 1200, 1300, E4-04-03, 2, T8
EE2024, FRIDAY, 1400, 1500, E3-06-13, 2, T9
EE2031, THURSDAY, 1200, 1400, LT1, 2, ALL
EE2031, MONDAY, 900, 1200, LinELab, 2, B1
EE2031, MONDAY, 1400, 1700, LinELab, 2, B2
EE2031, WEDNESDAY, 1400, 1700, LinELab, 2, B3
EE2031, FRIDAY, 900, 1200, LinELab, 2, B4
EE2032, WEDNESDAY, 1200, 1400, LT6, 2, ALL
EE2032, MONDAY, 1400, 1700, MicWLab, 2, B1
EE2032, TUESDAY, 1400, 1700, MicWLab, 2, B2
EE2032, WEDNESDAY, 1400, 1700, MicWLab, 2, B3
EE2032, THURSDAY, 1400, 1700, MicWLab, 2, B4
EE2032, FRIDAY, 1300, 1600, MicWLab, 2, B5
EE2032, TUESDAY, 900, 1200, MicWLab, 2, B6
EE3013C, TUESDAY, 900, 1200, LinELab, 2, ALL
EE3013E, TUESDAY, 1800, 2030, E1-06-04, 2, 1
EE3031, TUESDAY, 1800, 2100, ERC-GLR, 2, L1
EE3031, TUESDAY, 1800, 2100, UTSRC-LT51, 2, L2
EE3031, TUESDAY, 1800, 2100, UTSRC-LT53, 2, L3
EE3031E, MONDAY, 1800, 2130, TP-GLR, 2, 1
EE3031E, MONDAY, 1800, 2130, UTSRC-GLR, 2, 2
EE3032, TUESDAY, 1400, 1700, DigELab-1, 2, L1
EE3032, WEDNESDAY, 1400, 1700, DigELab-1, 2, L2
EE3032, THURSDAY, 1400, 1700, DigELab-1, 2, L3
EE3104C, TUESDAY, 1000, 1200, E5-02-32, 2, 1
EE3104C, FRIDAY, 1700, 1800, E5-02-32, 2, 1
EE3131C, THURSDAY, 1000, 1200, LT3, 2, 1
EE3131C, MONDAY, 1700, 1800, LT3, 2, 1
EE3304, MONDAY, 900, 1100, E4-04-03, 2, 1
EE3304, TUESDAY, 1300, 1400, E4-04-03, 2, 1
EE3331C, TUESDAY, 1200, 1400, LT3, 2, 1
EE3331C, THURSDAY, 1200, 1400, LT3, 2, 1
EE3407, FRIDAY, 1000, 1200, LT3, 2, 1
EE3407, TUESDAY, 1600, 1700, LT3, 2, 1
EE3407E, WEDNESDAY, 1800, 2030, E3-06-01, 2, 1
EE3407E, WEDNESDAY, 2030, 2130, E3-06-01, 2, 1
EE3431C, TUESDAY, 1200, 1400, E1-06-07, 2, 1
EE3431C, THURSDAY, 1200, 1400, E1-06-07, 2, 1
EE3431C, THURSDAY, 1200, 1400, E1-06-07, 2, 1
EE3431E, WEDNESDAY, 1800, 2030, E5-03-19, 2, 1
EE3431E, WEDNESDAY, 2030, 2130, E5-03-19, 2, 1
EE3501C, MONDAY, 800, 1000, LT3, 2, 1
EE3501C, WEDNESDAY, 1000, 1200, LT3, 2, 1
EE3501E, FRIDAY, 1900, 2130, E5-03-19, 2, 1
EE3501E, FRIDAY, 1800, 1900, E5-03-19, 2, 1
EE4001, SATURDAY, 2300, 2330, DV3, 2, 1
EE4104, MONDAY, 900, 1100, E3-06-13, 2, 1
EE4104, TUESDAY, 1300, 1400, E3-06-12, 2, 1
EE4110, THURSDAY, 1100, 1300, E4-04-06, 2, 1
EE4110, MONDAY, 1500, 1600, E4-04-06, 2, 1
EE4112E, THURSDAY, 1900, 2130, E5-02-32, 2, 1
EE4112E, THURSDAY, 1800, 1900, E5-02-32, 2, 1
EE4114, WEDNESDAY, 1400, 1600, E4-04-03, 2, 1
EE4114, MONDAY, 1300, 1400, E4-04-02, 2, 1
EE4210, WEDNESDAY, 900, 1100, LT2, 2, 1
EE4210, FRIDAY, 900, 1100, LT2, 2, 1
EE4210E, WEDNESDAY, 1800, 2030, E5-03-22, 2, 1
EE4210E, WEDNESDAY, 2030, 2130, E5-03-22, 2, 1
EE4212, TUESDAY, 1800, 2100, EA-02-11, 2, 1
EE4213, THURSDAY, 1800, 2100, E5-03-20, 2, 1
EE4218, MONDAY, 1100, 1300, E5-02-32, 2, 1
EE4218, FRIDAY, 900, 1000, E5-02-32, 2, 1
EE4302, THURSDAY, 900, 1100, E2-03-02, 2, 1
EE4302, WEDNESDAY, 1300, 1400, E2-03-02, 2, 1
EE4306, FRIDAY, 1000, 1200, LT1, 2, 1
EE4306, TUESDAY, 1200, 1300, LT1, 2, 1
EE4307, THURSDAY, 1100, 1300, E1-06-06, 2, 1
EE4307, MONDAY, 1500, 1600, E1-06-06, 2, 1
EE4401, THURSDAY, 1800, 2100, E2-03-32, 2, 1
EE4408, TUESDAY, 1400, 1600, E4-04-03, 2, 1
EE4408, THURSDAY, 1400, 1500, E4-04-06, 2, 1
EE4410A, TUESDAY, 1800, 2100, E4-04-07, 2, 1
EE4410A, WEDNESDAY, 1800, 2100, E4-04-07, 2, 1
EE4410A, FRIDAY, 1800, 2100, E4-04-07, 2, 1
EE4415, THURSDAY, 1100, 1300, EA-02-11, 2, 1
EE4415, MONDAY, 1500, 1600, EA-02-11, 2, 1
EE4415E, THURSDAY, 1800, 2030, E1-06-16, 2, 1
EE4415E, THURSDAY, 2030, 2130, E1-06-16, 2, 1
EE4431, TUESDAY, 900, 1100, E4-04-06, 2, 1
EE4431, THURSDAY, 1300, 1400, E4-04-06, 2, 1
EE4432, MONDAY, 1300, 1500, E5-02-32, 2, 1
EE4432, THURSDAY, 1000, 1100, E1-06-04, 2, 1
EE4434, TUESDAY, 900, 1100, E5-03-20, 2, 1
EE4434, FRIDAY, 900, 1100, E5-03-20, 2, 1
EE4509, THURSDAY, 1100, 1300, E1-06-05, 2, 1
EE4509, MONDAY, 1500, 1600, E1-06-05, 2, 1
EE4511, TUESDAY, 1600, 1800, E1-06-08, 2, 1
EE4511, FRIDAY, 1600, 1800, E1-06-08, 2, 1
EE4603, TUESDAY, 1400, 1600, E5-02-32, 2, 1
EE4603, THURSDAY, 1300, 1400, E5-03-21, 2, 1
EE4605, MONDAY, 1100, 1300, E2-03-02, 2, 1
EE4605, MONDAY, 1300, 1400, E2-03-02, 2, 1
EE5903, WEDNESDAY, 1800, 2100, E4-04-06, 2, 1
EE5904R, THURSDAY, 1800, 2100, LT3, 2, 1
EE5907R, MONDAY, 1800, 2100, E4-04-06, 2, 1
EG1108, MONDAY, 1600, 1800, UT-AUD2, 2, 1
EG1108, TUESDAY, 900, 1200, E4-02-01, 2, 07A
EG1108, TUESDAY, 900, 1200, E4-02-01, 2, 07B
EG1108, TUESDAY, 900, 1200, E4-02-01, 2, 08A
EG1108, TUESDAY, 900, 1200, E4-02-01, 2, 08B
EG1108, FRIDAY, 1400, 1700, E4-02-01, 2, 09A
EG1108, FRIDAY, 1400, 1700, E4-02-01, 2, 09B
EG1108, FRIDAY, 1400, 1700, E4-02-01, 2, 10A
EG1108, FRIDAY, 1400, 1700, E4-02-01, 2, 10B
EG1108, WEDNESDAY, 900, 1200, E4-02-01, 2, 11A
EG1108, WEDNESDAY, 900, 1200, E4-02-01, 2, 11B
EG1108, WEDNESDAY, 900, 1200, E4-02-01, 2, 12A
EG1108, WEDNESDAY, 900, 1200, E4-02-01, 2, 12B
EG1108, THURSDAY, 1400, 1700, E4-02-01, 2, 13A
EG1108, THURSDAY, 1400, 1700, E4-02-01, 2, 13B
EG1108, THURSDAY, 1400, 1700, E4-02-01, 2, 14A
EG1108, THURSDAY, 1400, 1700, E4-02-01, 2, 14B
EG1108, THURSDAY, 900, 1200, E4-02-01, 2, 15A
EG1108, THURSDAY, 900, 1200, E4-02-01, 2, 15B
EG1108, THURSDAY, 900, 1200, E4-02-01, 2, 16A
EG1108, THURSDAY, 900, 1200, E4-02-01, 2, 16B
EG1108, TUESDAY, 1400, 1700, E4-02-01, 2, 17A
EG1108, TUESDAY, 1400, 1700, E4-02-01, 2, 17B
EG1108, TUESDAY, 1400, 1700, E4-02-01, 2, 18A
EG1108, TUESDAY, 1400, 1700, E4-02-01, 2, 18B
EG1108, TUESDAY, 1400, 1700, E4-02-01, 2, 19A
EG1108, TUESDAY, 1400, 1700, E4-02-01, 2, 19B
EG1108, MONDAY, 900, 1200, E4-02-01, 2, 20A
EG1108, MONDAY, 900, 1200, E4-02-01, 2, 20B
EG1108, MONDAY, 900, 1200, E4-02-01, 2, 21A
EG1108, MONDAY, 900, 1200, E4-02-01, 2, 21B
EG1108, FRIDAY, 900, 1200, E4-02-01, 2, 22A
EG1108, FRIDAY, 900, 1200, E4-02-01, 2, 22B
EG1108, FRIDAY, 900, 1200, E4-02-01, 2, 23A
EG1108, FRIDAY, 900, 1200, E4-02-01, 2, 23B
EG1108, WEDNESDAY, 900, 1000, TP-SR3, 2, A07
EG1108, WEDNESDAY, 900, 1000, TP-SR7, 2, A08
EG1108, WEDNESDAY, 1400, 1500, TP-SR1, 2, A09
EG1108, WEDNESDAY, 1400, 1500, TP-SR2, 2, A10
EG1108, TUESDAY, 1000, 1100, TP-ALR, 2, A11
EG1108, TUESDAY, 1000, 1100, ERC-SR11, 2, A12
EG1108, WEDNESDAY, 1000, 1100, TP-SR3, 2, A13
EG1108, WEDNESDAY, 1000, 1100, TP-SR4, 2, A14
EG1108, WEDNESDAY, 1500, 1600, TP-SR2, 2, A15
EG1108, WEDNESDAY, 1500, 1600, TP-SR1, 2, A16
EG1108, FRIDAY, 1500, 1600, TP-SR2, 2, A17
EG1108, FRIDAY, 1500, 1600, TP-SR3, 2, A18
EG1108, TUESDAY, 900, 1000, TP-SR2, 2, D06
EG1108, TUESDAY, 900, 1000, TP-SR3, 2, D07
EG1108, TUESDAY, 1300, 1400, TP-SR10, 2, D08
EG1108, TUESDAY, 1300, 1400, TP-SR6, 2, D09
EG1108, TUESDAY, 1100, 1200, TP-ALR, 2, D19
EG1108, TUESDAY, 1100, 1200, ERC-SR11, 2, D20
EG1108, FRIDAY, 1100, 1200, TP-SR10, 2, D21
EG1108, FRIDAY, 1100, 1200, TP-SR6, 2, U01
EG1109, TUESDAY, 1400, 1600, LT7, 2, 1
EG1109, THURSDAY, 1000, 1100, LT7, 2, 1
EG1109, MONDAY, 1200, 1300, E4-04-02, 2, A01
EG1109, MONDAY, 1200, 1300, E3-06-01, 2, A02
EG1109, MONDAY, 1200, 1300, E3-06-07, 2, A03
EG1109, TUESDAY, 1100, 1200, E1-06-01, 2, A04
EG1109, TUESDAY, 1100, 1200, E1-06-04, 2, A05
EG1109, TUESDAY, 1100, 1200, E2-03-02, 2, A06
EG1109, MONDAY, 1400, 1500, E1-06-06, 2, D01
EG1109, MONDAY, 1500, 1600, E1-06-09, 2, D02
EG1109, THURSDAY, 900, 1000, EA-06-02, 2, D03
EG1109, THURSDAY, 900, 1000, EA-06-04, 2, D04
EG1109, TUESDAY, 1200, 1300, E3-06-02, 2, D10
EG1109, TUESDAY, 1200, 1300, E3-06-04, 2, D11
EG1109, THURSDAY, 1400, 1500, E3-06-05, 2, D12
EG1109, THURSDAY, 1400, 1500, E3-06-04, 2, D13
EG1109, WEDNESDAY, 1500, 1600, E3-06-01, 2, U01
EG1109, WEDNESDAY, 1500, 1600, E3-06-04, 2, U02
EG1109, WEDNESDAY, 1300, 1400, E1-06-02, 2, U03
EG1109, WEDNESDAY, 1300, 1400, E1-06-05, 2, U04
EG1310, WEDNESDAY, 1900, 2100, E1A0303A, 2, 1
EG1310, WEDNESDAY, 1900, 2100, E1-06-09, 2, 2
EG1310, TUESDAY, 1800, 2100, E1A0303A, 2, 1
EG2201A, TUESDAY, 1800, 2200, E1A-0303, 2, 1
EG2201A, THURSDAY, 1830, 2030, E1A-0303, 2, 1
EG2201A, THURSDAY, 1830, 2030, DV2, 2, 2
EG2401, MONDAY, 1200, 1400, LT6, 2, 1
EG2401, THURSDAY, 1000, 1200, LT6, 2, 2
EG2401, MONDAY, 900, 1000, E1-06-02, 2, 101
EG2401, MONDAY, 1000, 1100, E1-06-02, 2, 102
EG2401, MONDAY, 1100, 1200, E1-06-02, 2, 103
EG2401, MONDAY, 1000, 1100, E1-06-12, 2, 104
EG2401, MONDAY, 1100, 1200, E1-06-12, 2, 105
EG2401, MONDAY, 1200, 1300, E1-06-12, 2, 106
EG2401, MONDAY, 1300, 1400, E3-06-03, 2, 107
EG2401, MONDAY, 1400, 1500, E1-06-10, 2, 108
EG2401, MONDAY, 1500, 1600, E3-06-03, 2, 109
EG2401, MONDAY, 1400, 1500, E4-04-05, 2, 110
EG2401, MONDAY, 1500, 1600, E4-04-05, 2, 111
EG2401, MONDAY, 1500, 1600, E1-06-10, 2, 112
EG2401, MONDAY, 1600, 1700, E1-06-12, 2, 113
EG2401, MONDAY, 1700, 1800, E1-06-12, 2, 114
EG2401, TUESDAY, 900, 1000, E4-04-02, 2, 201
EG2401, TUESDAY, 900, 1000, E4-04-04, 2, 202
EG2401, TUESDAY, 1000, 1100, E3-06-13, 2, 203
EG2401, TUESDAY, 1100, 1200, E3-06-13, 2, 204
EG2401, TUESDAY, 1200, 1300, E5-03-22, 2, 205
EG2401, TUESDAY, 1300, 1400, E5-03-22, 2, 206
EG2401, TUESDAY, 1300, 1400, E4-04-05, 2, 207
EG2401, TUESDAY, 1400, 1500, E4-04-05, 2, 208
EG2401, TUESDAY, 1400, 1500, E5-03-22, 2, 209
EG2401, TUESDAY, 1400, 1500, E1-06-14, 2, 210
EG2401, TUESDAY, 1500, 1600, E4-04-05, 2, 211
EG2401, TUESDAY, 1600, 1700, E4-04-05, 2, 212
EG2401, TUESDAY, 1600, 1700, E4-04-04, 2, 213
EG2401, TUESDAY, 1700, 1800, E4-04-04, 2, 214
EG2401, WEDNESDAY, 900, 1000, E4-04-04, 2, 301
EG2401, WEDNESDAY, 1000, 1100, E4-04-05, 2, 302
EG2401, WEDNESDAY, 1100, 1200, E4-04-04, 2, 303
EG2401, WEDNESDAY, 900, 1000, E5-03-22, 2, 304
EG2401, WEDNESDAY, 1000, 1100, E5-03-22, 2, 305
EG2401, WEDNESDAY, 1100, 1200, E5-03-22, 2, 306
EG2401, WEDNESDAY, 1400, 1500, E3-06-12, 2, 307
EG2401, WEDNESDAY, 1500, 1600, E3-06-11, 2, 308
EG2401, WEDNESDAY, 1400, 1500, E3-06-11, 2, 309
EG2401, WEDNESDAY, 1500, 1600, E5-03-22, 2, 310
EG2401, WEDNESDAY, 1600, 1700, E3-06-13, 2, 311
EG2401, WEDNESDAY, 1700, 1800, E3-06-13, 2, 312
EG2401, WEDNESDAY, 1600, 1700, E3-06-15, 2, 313
EG2401, WEDNESDAY, 1700, 1800, E3-06-15, 2, 314
EG2401, THURSDAY, 900, 1000, E5-03-21, 2, 401
EG2401, THURSDAY, 900, 1000, E5-03-22, 2, 402
EG2401, THURSDAY, 1000, 1100, E5-03-22, 2, 403
EG2401, THURSDAY, 1100, 1200, E5-03-22, 2, 404
EG2401, THURSDAY, 1200, 1300, E4-04-05, 2, 405
EG2401, THURSDAY, 1300, 1400, E5-03-22, 2, 406
EG2401, THURSDAY, 1300, 1400, E4-04-05, 2, 407
EG2401, THURSDAY, 1400, 1500, E1-06-02, 2, 408
EG2401, THURSDAY, 1400, 1500, E3-06-03, 2, 409
EG2401, THURSDAY, 1500, 1600, E3-06-03, 2, 410
EG2401, THURSDAY, 1500, 1600, E3-06-13, 2, 411
EG2401, THURSDAY, 1600, 1700, E3-06-11, 2, 412
EG2401, THURSDAY, 1600, 1700, E1-06-13, 2, 413
EG2401, THURSDAY, 1700, 1800, E1-06-13, 2, 414
EG2401, FRIDAY, 900, 1000, E4-04-02, 2, 501
EG2401, FRIDAY, 1000, 1100, E4-04-02, 2, 502
EG2401, FRIDAY, 900, 1000, E3-06-15, 2, 503
EG2401, FRIDAY, 1000, 1100, E3-06-15, 2, 504
EG2401, FRIDAY, 1200, 1300, E4-04-03, 2, 505
EG2401, FRIDAY, 1200, 1300, E2-03-02, 2, 506
EG2401, FRIDAY, 1300, 1400, E2-03-02, 2, 507
EG2401, FRIDAY, 1400, 1500, E4-04-04, 2, 508
EG2401, FRIDAY, 1500, 1600, E4-04-04, 2, 509
EG2401, FRIDAY, 1400, 1500, E2-03-02, 2, 510
EG2401, FRIDAY, 1500, 1600, E3-06-03, 2, 511
EG2401, FRIDAY, 1500, 1600, E3-06-02, 2, 512
EG2401, FRIDAY, 1600, 1700, E3-06-02, 2, 513
EG2401, FRIDAY, 1700, 1800, E3-06-02, 2, 514
EG2604, WEDNESDAY, 1000, 1200, EA-06-07, 2, 1
EG2606A, SATURDAY, 2200, 2230, DV1, 2, 1
EG2606B, SATURDAY, 2130, 2200, DV2, 2, 1
EG3301, SATURDAY, 2330, 2359, E1A-0303, 2, 1
EG3301, SATURDAY, 2230, 2300, E1A-0303, 2, 1
EG3301, SATURDAY, 1700, 1730, E1A-0303, 2, 2
EG3301, SATURDAY, 1730, 1800, E1A-0303, 2, 3
EG3301, SATURDAY, 1800, 1830, E1A-0303, 2, 4
EG3301, SATURDAY, 1830, 1900, E1A-0303, 2, 5
EG3301, SATURDAY, 1900, 1930, E1A-0303, 2, 6
EG3301, SATURDAY, 1930, 2000, E1A-0303, 2, 7
EG4301, SATURDAY, 2300, 2330, E1A-0303, 2, 1
EG4301, SATURDAY, 2200, 2230, E1A-0303, 2, 1
EG4301, SATURDAY, 2000, 2030, E1A-0303, 2, 10
EG4301, SATURDAY, 2030, 2100, E1A-0303, 2, 2
EG4301, SATURDAY, 2100, 2130, E1A-0303, 2, 3
EG4301, SATURDAY, 2130, 2200, E1A-0303, 2, 4
EL1101E / GEK1011, MONDAY, 1200, 1400, UT-AUD1, 2, 1
EL1101E / GEK1011, THURSDAY, 1100, 1200, ERC-SR1, 2, W10
EL1101E / GEK1011, THURSDAY, 1300, 1400, ERC-SR1, 2, W11
EL1101E / GEK1011, FRIDAY, 1000, 1100, TP-SR7, 2, W12
EL1101E / GEK1011, FRIDAY, 1100, 1200, TP-SR7, 2, W13
EL1101E / GEK1011, FRIDAY, 1300, 1400, UTSRC-SR3, 2, W14
EL1101E / GEK1011, TUESDAY, 1100, 1200, TP-SR1, 2, W2
EL1101E / GEK1011, TUESDAY, 1300, 1400, ERC-SR1, 2, W3
EL1101E / GEK1011, TUESDAY, 1400, 1500, ERC-SR1, 2, W4
EL1101E / GEK1011, WEDNESDAY, 1000, 1100, TP-SR7, 2, W5
EL1101E / GEK1011, WEDNESDAY, 1100, 1200, TP-SR7, 2, W6
EL1101E / GEK1011, WEDNESDAY, 1300, 1400, UTSRC-SR2, 2, W7
EL1101E / GEK1011, WEDNESDAY, 1400, 1500, UTSRC-SR2, 2, W8
EL1101E / GEK1011, THURSDAY, 1000, 1100, ERC-SR1, 2, W9
EL2201, FRIDAY, 1000, 1200, LT14, 2, 1
EL2201, TUESDAY, 1000, 1100, AS5-0202, 2, W1
EL2201, TUESDAY, 1100, 1200, AS5-0202, 2, W2
EL2201, TUESDAY, 1200, 1300, AS5-0202, 2, W3
EL2201, WEDNESDAY, 1000, 1100, AS5-0202, 2, W4
EL2201, WEDNESDAY, 1100, 1200, AS5-0202, 2, W5
EL2201, WEDNESDAY, 1200, 1300, AS5-0202, 2, W6
EL2211, MONDAY, 1200, 1400, LT9, 2, 1
EL2211, TUESDAY, 1400, 1500, AS5-0309, 2, W1
EL2211, TUESDAY, 1500, 1600, AS5-0309, 2, W2
EL2211, WEDNESDAY, 1400, 1500, AS5-0309, 2, W3
EL2211, WEDNESDAY, 1500, 1600, AS5-0309, 2, W4
EL2211, THURSDAY, 1500, 1600, AS5-0309, 2, W5
EL3202, TUESDAY, 1000, 1200, AS4-0206, 2, 1
EL3202, THURSDAY, 1100, 1200, AS5-0309, 2, W2
EL3208, FRIDAY, 1200, 1500, AS1-0201, 2, 1
EL3209, WEDNESDAY, 1300, 1600, AS5-0202, 2, 1
EL3252, MONDAY, 1400, 1700, AS4-0119, 2, 1
EL3258, THURSDAY, 1000, 1200, AS6-0212, 2, 1
EL3258, WEDNESDAY, 1100, 1200, AS5-0205, 2, W2
EL3258, WEDNESDAY, 1200, 1300, AS5-0205, 2, W3
EL3880F, WEDNESDAY, 1000, 1200, AS7-0101, 2, 1
EL3880F, TUESDAY, 1100, 1200, AS5-0205, 2, W1
EL3880F, TUESDAY, 1300, 1400, AS5-0205, 2, W2
EL3880F, TUESDAY, 1400, 1500, AS5-0205, 2, W3
EL4216, THURSDAY, 1400, 1700, AS5-0203, 2, 1
EL4254, MONDAY, 900, 1200, AS1-0203, 2, 1
EL4255, TUESDAY, 900, 1200, AS4-0109, 2, 1
